id,leto,mesec,dan,ura,minuta,sekunda,DOL,dolzina,SIR,sirina,globina,magnituda,regija
536661,2016,10,12,17,06,16.0,W,70.52,S,20.66,39,3.9,"OFFSHORE TARAPACA, CHILE"
536660,2016,10,12,16,50,51.7,W,64.58,N,95.70,28,2.1,VIRGIN ISLANDS REGION
536775,2016,10,12,16,36,23.8,W,68.97,S,21.17,106,2.6,"TARAPACA, CHILE"
536655,2016,10,12,16,28,32.0,E,13.07,N,42.87,9,2.5,CENTRAL ITALY
536657,2016,10,12,16,14,23.4,E,27.89,N,38.85,15,1.8,WESTERN TURKEY
536651,2016,10,12,16,08,34.4,E,29.05,N,39.54,7,2.6,WESTERN TURKEY
536652,2016,10,12,16,04,38.9,E,20.37,N,39.81,6,2.3,ALBANIA
536647,2016,10,12,15,52,27.0,W,70.95,S,18.68,42,2.8,"OFFSHORE TARAPACA, CHILE"
536658,2016,10,12,15,30,18.6,E,82.38,N,36.03,10,4.2,"SOUTHERN XINJIANG, CHINA"
536654,2016,10,12,15,29,23.4,E,35.27,N,39.94,5,1.8,CENTRAL TURKEY
536645,2016,10,12,15,23,15.0,E,22.75,N,74.79,2,2.4,GREECE
536855,2016,10,12,15,16,21.0,W,96.89,N,36.42,4,2.1,OKLAHOMA
536643,2016,10,12,15,07,11.2,E,26.36,N,40.52,14,2.0,WESTERN TURKEY
536643,2016,10,12,15,07,11.2,E,26.36,N,40.52,14,2.0,WESTERN TURKEY
536703,2016,10,12,14,52,20.6,E,37.04,S,17.63,5,2.2,WESTERN TURKEY
536928,2016,10,12,14,37,40.5,E,20.58,N,38.46,11,2.0,GREECE
536639,2016,10,12,14,34,31.0,E,27.01,N,36.64,120,2.5,DODECANESE IS.-TURKEY BORDER REG
536702,2016,10,12,14,21,30.0,W,63.59,S,24.35,1,3.0,CENTRAL ALASKA
536638,2016,10,12,14,10,24.1,E,29.54,N,40.51,11,1.7,WESTERN TURKEY
536634,2016,10,12,13,49,54.0,W,71.56,S,30.26,24,3.2,"OFFSHORE COQUIMBO, CHILE"
536632,2016,10,12,13,41,35.4,E,13.15,N,42.95,5,1.5,CENTRAL ITALY
536631,2016,10,12,13,36,53.6,E,37.54,N,38.84,1,1.9,WESTERN TURKEY
536629,2016,10,12,13,14,20.1,E,34.27,N,36.48,9,2.1,CENTRAL TURKEY
536628,2016,10,12,13,02,39.1,E,28.78,N,38.25,7,2.7,WESTERN TURKEY
536630,2016,10,12,13,02,13.3,E,46.23,N,63.45,18,2.0,GREECE
536626,2016,10,12,10,39,23.0,W,64.44,N,18.97,14,2.6,VIRGIN ISLANDS REGION
536618,2016,10,12,10,39,13.6,E,42.01,N,10.72,6,2.5,KOSOVO-SERBIA-FYROM BORDER REG.
536613,2016,10,12,09,39,02.4,E,21.48,N,42.01,6,2.5,KOSOVO-SERBIA-FYROM BORDER REG.
536612,2016,10,12,08,51,05.4,E,38.80,N,37.45,5,2.3,EASTERN TURKEY
536609,2016,10,12,08,29,30.0,E,85.95,N,27.66,10,4.1,NEPAL
536608,2016,10,12,08,24,44.2,E,39.32,N,51.11,8,2.0,CENTRAL TURKEY
536600,2016,10,12,08,10,05.2,E,22.74,N,40.97,2,2.7,GREECE
536605,2016,10,12,07,49,39.0,W,19.69,N,61.74,37,3.4,"OFF COAST OF TARAPACA, CHILE"
536598,2016,10,12,07,32,34.7,W,98.81,N,36.49,6,3.1,OKLAHOMA
536767,2016,10,12,06,52,23.7,E,20.41,N,38.12,18,3.1,GREECE
536590,2016,10,12,05,41,53.5,E,23.26,N,35.96,2,3.0,"CRETE, GREECE"
536591,2016,10,12,05,03,00.0,E,39.66,N,61.77,15,1.9,AEGEAN SEA
536589,2016,10,12,04,33,03.2,E,20.10,N,41.95,19,2.4,ALBANIA
536572,2016,10,12,04,16,23.7,W,62.34,S,20.93,188,2.0,CENTRAL ALASKA
536575,2016,10,12,04,06,48.8,E,13.42,N,38.77,10,4.3,GULF OF ADEN
536603,2016,10,12,03,57,31.8,W,19.83,S,11.53,14,2.5,"ISLAND OF HAWAII, HAWAII"
536567,2016,10,12,03,21,23.6,E,38.76,N,65.67,8,2.0,GREECE
536571,2016,10,12,03,06,26.6,E,26.82,N,37.43,13,2.0,"DODECANESE ISLANDS, GREECE"
536607,2016,10,12,03,03,01.1,W,65.66,N,17.88,10,2.1,PUERTO RICO REGION
536565,2016,10,12,03,00,50.0,W,65.68,N,42.15,15,3.9,NORTHERN ALASKA
536564,2016,10,12,02,53,04.5,E,36.59,N,35.61,20,3.2,SYRIA
536592,2016,10,12,02,47,33.6,W,65.91,N,18.67,37,2.9,PUERTO RICO REGION
536560,2016,10,12,02,36,59.3,E,29.65,N,36.15,6,2.1,WESTERN TURKEY
536854,2016,10,12,02,34,57.5,W,97.85,N,36.82,7,2.7,OKLAHOMA
536559,2016,10,12,02,23,47.6,E,28.75,N,36.47,5,1.9,DODECANESE IS.-TURKEY BORDER REG
536922,2016,10,12,02,15,14.9,E,20.58,N,38.54,13,2.1,GREECE
536557,2016,10,12,02,08,16.5,E,13.26,N,42.69,13,2.5,CENTRAL ITALY
536556,2016,10,12,01,59,21.7,W,71.51,S,30.70,41,4.7,"COQUIMBO, CHILE"
536551,2016,10,12,01,40,10.2,E,13.63,N,32.94,147,5.3,"MINDORO, PHILIPPINES"
536558,2016,10,12,01,32,35.0,W,39.35,N,60.18,10,2.5,"AZORES ISLANDS, PORTUGAL"
536548,2016,10,12,01,14,51.3,E,28.96,N,40.62,6,1.6,WESTERN TURKEY
536547,2016,10,12,01,10,13.0,W,29.72,N,39.48,63,2.9,"AZORES ISLANDS, PORTUGAL"
536549,2016,10,12,01,00,08.7,E,26.85,N,37.43,7,2.1,"DODECANESE ISLANDS, GREECE"
536550,2016,10,12,00,56,55.0,E,44.55,N,38.89,5,2.2,TURKEY-IRAN BORDER REGION
536546,2016,10,12,00,22,36.0,E,33.21,N,60.97,6,2.3,WESTERN AUSTRALIA
536584,2016,10,11,23,59,34.6,W,66.88,N,17.96,15,2.5,PUERTO RICO
536541,2016,10,11,23,49,41.1,E,28.86,N,40.66,15,1.8,WESTERN TURKEY
536573,2016,10,11,23,49,07.5,W,66.89,N,17.96,14,2.4,PUERTO RICO
536540,2016,10,11,23,47,45.7,E,28.96,N,40.60,6,1.9,WESTERN TURKEY
536539,2016,10,11,23,44,18.7,E,28.95,N,40.62,6,2.0,WESTERN TURKEY
536538,2016,10,11,23,42,43.6,E,28.95,N,40.61,5,3.1,WESTERN TURKEY
536543,2016,10,11,23,41,32.2,E,28.94,N,40.60,20,2.3,WESTERN TURKEY
536531,2016,10,11,23,38,36.4,E,28.95,N,40.62,7,2.0,WESTERN TURKEY
536527,2016,10,11,23,29,07.9,W,37.55,N,34.18,8,2.4,CENTRAL CALIFORNIA
536529,2016,10,11,22,47,42.0,W,17.95,N,62.11,14,2.1,PUERTO RICO REGION
536537,2016,10,11,22,43,09.3,W,66.88,N,17.95,14,2.1,PUERTO RICO REGION
536524,2016,10,11,22,30,54.4,E,27.61,N,75.98,5,2.2,WESTERN TURKEY
536518,2016,10,11,21,46,14.1,E,28.98,N,40.62,4,2.8,WESTERN TURKEY
536516,2016,10,11,21,26,59.0,E,39.79,N,39.30,5,1.6,EASTERN TURKEY
536519,2016,10,11,21,24,10.3,E,13.07,N,42.87,8,3.2,CENTRAL ITALY
536522,2016,10,11,21,18,38.9,E,40.60,N,49.46,5,2.2,EASTERN TURKEY
536511,2016,10,11,21,13,32.9,E,29.08,N,39.19,5,2.5,WESTERN TURKEY
536510,2016,10,11,21,12,32.1,E,28.02,N,35.96,8,2.8,EASTERN MEDITERRANEAN SEA
536502,2016,10,11,20,32,44.0,W,72.08,S,33.90,39,2.6,"OFFSHORE O'HIGGINS, CHILE"
536500,2016,10,11,20,32,26.1,E,27.97,N,40.83,20,1.8,WESTERN TURKEY
536498,2016,10,11,20,19,37.8,W,61.15,N,19.44,0,2.2,"SOUTHERN YUKON TERRITORY, CANADA"
536602,2016,10,11,20,08,45.7,E,36.52,S,17.32,14,1.5,DODECANESE IS.-TURKEY BORDER REG
536493,2016,10,11,19,46,18.2,E,35.93,N,41.69,22,2.3,CENTRAL TURKEY
536619,2016,10,11,19,38,14.5,E,33.54,N,34.37,23,1.9,CYPRUS REGION
536491,2016,10,11,19,02,26.2,W,19.11,N,42.29,42,2.1,VIRGIN ISLANDS REGION
536489,2016,10,11,18,58,00.3,E,43.70,N,40.63,5,2.3,EASTERN TURKEY
536489,2016,10,11,18,58,00.3,E,43.70,N,40.63,5,2.3,EASTERN TURKEY
536488,2016,10,11,18,29,16.2,E,35.67,N,40.43,8,1.9,CENTRAL TURKEY
536487,2016,10,11,18,18,31.0,W,68.47,S,21.82,133,3.8,"ANTOFAGASTA, CHILE"
536486,2016,10,11,18,12,09.8,E,28.98,N,36.25,18,1.6,DODECANESE IS.-TURKEY BORDER REG
536483,2016,10,11,17,57,51.6,E,41.72,N,34.10,23,2.8,CENTRAL TURKEY
536545,2016,10,11,17,50,58.0,E,24.77,S,31.43,60,4.5,MYANMAR
536481,2016,10,11,17,29,04.7,W,36.29,N,37.54,7,2.8,OKLAHOMA
536480,2016,10,11,16,48,13.9,E,20.72,N,40.59,2,2.4,ALBANIA
536478,2016,10,11,16,17,22.7,E,38.18,N,40.18,14,2.2,EASTERN TURKEY
536479,2016,10,11,16,14,40.2,E,21.31,N,42.15,1,2.1,KOSOVO-SERBIA-FYROM BORDER REG.
536474,2016,10,11,16,12,42.0,W,69.78,S,21.28,49,2.5,"TARAPACA, CHILE"
536542,2016,10,11,16,12,24.0,W,63.00,S,28.41,1,2.0,CENTRAL ALASKA
536472,2016,10,11,15,55,31.5,W,62.07,N,38.83,35,2.9,CENTRAL ALASKA
536469,2016,10,11,15,40,36.8,W,19.50,N,34.25,83,2.5,VIRGIN ISLANDS REGION
536470,2016,10,11,15,15,16.0,E,30.59,N,61.72,1,1.8,WESTERN AUSTRALIA
536465,2016,10,11,14,13,31.9,E,21.84,N,38.40,14,2.5,GREECE
536484,2016,10,11,14,05,19.4,W,75.51,N,31.90,22,2.6,NORTHERN COLOMBIA
536455,2016,10,11,13,37,34.4,E,29.35,N,36.67,24,2.0,WESTERN TURKEY
536471,2016,10,11,13,27,47.6,E,28.39,N,34.71,10,3.1,EASTERN MEDITERRANEAN SEA
536462,2016,10,11,13,02,26.0,E,20.57,N,38.45,12,2.0,GREECE
536445,2016,10,11,12,56,36.1,W,20.60,N,47.47,105,2.9,"TARAPACA, CHILE"
536459,2016,10,11,12,49,00.2,E,27.88,N,38.96,22,2.1,WESTERN TURKEY
536443,2016,10,11,12,47,51.0,W,71.54,S,30.06,40,3.2,"OFFSHORE COQUIMBO, CHILE"
536448,2016,10,11,12,31,42.4,E,37.32,N,38.99,5,2.3,CENTRAL TURKEY
536473,2016,10,11,12,01,07.6,W,66.43,N,18.03,13,2.0,PUERTO RICO
536442,2016,10,11,11,59,29.0,E,38.40,N,65.93,10,4.5,GREECE
536463,2016,10,11,11,31,00.0,E,30.83,N,40.52,13,1.6,WESTERN TURKEY
536438,2016,10,11,11,27,43.0,E,39.87,N,58.13,1,2.2,WESTERN TURKEY
536433,2016,10,11,10,55,54.6,E,27.81,N,38.98,14,1.9,WESTERN TURKEY
536430,2016,10,11,10,52,49.6,E,44.99,N,19.32,20,3.6,"CAUCASUS REGION, RUSSIA"
536428,2016,10,11,10,41,32.3,E,27.73,N,39.00,12,3.3,WESTERN TURKEY
536520,2016,10,11,10,34,53.8,W,97.40,N,35.68,5,2.4,OKLAHOMA
536594,2016,10,11,10,14,54.6,E,20.65,N,40.72,8,2.2,ALBANIA
536424,2016,10,11,10,08,23.4,W,66.88,N,17.96,16,2.1,PUERTO RICO
536467,2016,10,11,10,02,07.1,E,29.97,N,41.26,9,1.9,WESTERN TURKEY
536422,2016,10,11,09,54,30.2,E,28.65,N,41.14,8,1.7,WESTERN TURKEY
536421,2016,10,11,09,50,03.2,E,27.59,N,37.26,11,2.1,WESTERN TURKEY
536468,2016,10,11,09,46,28.6,E,31.29,N,40.81,22,1.7,WESTERN TURKEY
536420,2016,10,11,09,38,07.2,E,24.94,N,38.84,13,3.2,AEGEAN SEA
536466,2016,10,11,09,04,44.2,E,27.90,N,37.05,24,1.7,WESTERN TURKEY
536417,2016,10,11,09,00,50.8,E,28.06,N,37.23,8,1.9,WESTERN TURKEY
536521,2016,10,11,08,49,43.0,W,59.23,N,49.64,45,2.5,"KENAI PENINSULA, ALASKA"
536436,2016,10,11,08,33,43.7,W,66.87,N,17.98,15,2.2,PUERTO RICO
536451,2016,10,11,08,11,46.4,E,43.33,N,38.87,15,1.9,EASTERN TURKEY
536409,2016,10,11,08,10,02.8,E,46.27,N,19.39,5,1.5,SWITZERLAND
536412,2016,10,11,08,04,56.9,E,26.89,N,37.12,4,2.3,"DODECANESE ISLANDS, GREECE"
536403,2016,10,11,08,01,04.8,E,29.65,N,40.77,26,1.5,WESTERN TURKEY
536403,2016,10,11,08,01,04.8,E,29.65,N,40.77,26,1.5,WESTERN TURKEY
536456,2016,10,11,07,54,22.1,E,35.18,N,37.64,5,1.7,CENTRAL TURKEY
536457,2016,10,11,07,48,11.3,E,29.08,N,39.49,25,1.8,WESTERN TURKEY
536397,2016,10,11,07,33,09.2,E,12.95,N,44.11,10,2.9,NORTHERN ITALY
536400,2016,10,11,07,30,13.7,E,95.06,N,25.21,91,4.8,MYANMAR
536450,2016,10,11,07,09,04.6,E,27.45,N,38.92,10,2.3,WESTERN TURKEY
536398,2016,10,11,07,08,30.0,E,85.95,N,27.67,10,4.6,NEPAL
536482,2016,10,11,06,56,30.1,W,19.21,N,38.34,32,3.0,VIRGIN ISLANDS REGION
536414,2016,10,11,06,34,31.0,E,20.67,N,40.69,12,2.2,ALBANIA
536396,2016,10,11,06,27,24.1,W,64.37,N,19.25,29,3.2,VIRGIN ISLANDS REGION
536416,2016,10,11,06,13,31.3,W,66.59,N,17.85,18,2.0,PUERTO RICO REGION
536411,2016,10,11,06,01,14.1,W,65.38,N,18.02,19,2.1,PUERTO RICO REGION
536402,2016,10,11,05,46,36.0,W,67.11,S,31.31,27,4.8,"SAN JUAN, ARGENTINA"
536390,2016,10,11,05,44,05.8,W,17.49,N,46.94,530,4.8,FIJI REGION
536384,2016,10,11,05,31,42.3,E,59.90,N,29.48,10,3.8,SOUTHEASTERN IRAN
536386,2016,10,11,05,28,50.0,W,72.28,S,34.06,37,3.0,"OFFSHORE O'HIGGINS, CHILE"
536383,2016,10,11,05,26,57.0,E,38.21,N,39.68,9,2.6,EASTERN TURKEY
536381,2016,10,11,05,11,50.7,E,21.60,N,40.61,1,2.3,GREECE
536410,2016,10,11,05,00,41.9,W,65.02,N,18.76,16,3.2,VIRGIN ISLANDS REGION
536410,2016,10,11,05,00,41.9,W,65.02,N,18.76,16,3.2,VIRGIN ISLANDS REGION
536399,2016,10,11,04,44,57.8,W,67.22,N,18.23,18,2.5,"MONA PASSAGE, PUERTO RICO"
536388,2016,10,11,04,11,31.0,E,43.84,N,41.85,2,3.0,GEORGIA (SAK'ART'VELO)
536389,2016,10,11,04,08,23.3,E,20.68,N,40.71,16,2.2,ALBANIA
536376,2016,10,11,03,52,40.5,E,20.68,N,40.73,2,2.5,ALBANIA
536379,2016,10,11,03,43,01.5,E,20.69,N,40.71,2,2.1,ALBANIA
536768,2016,10,11,03,39,57.1,E,20.59,N,38.22,22,2.2,GREECE
536461,2016,10,11,03,35,26.0,E,21.34,N,46.04,10,2.8,MOZAMBIQUE
536378,2016,10,11,02,43,55.0,W,65.15,N,60.23,8,2.0,NORTHERN ALASKA
536375,2016,10,11,02,20,21.2,E,33.46,N,40.47,5,2.0,CENTRAL TURKEY
536374,2016,10,11,02,15,30.0,W,72.36,S,34.01,10,2.5,"OFFSHORE O'HIGGINS, CHILE"
536373,2016,10,11,01,57,43.5,E,32.21,N,38.60,15,1.5,CENTRAL TURKEY
536372,2016,10,11,01,42,27.8,E,27.39,N,37.02,5,2.2,WESTERN TURKEY
536370,2016,10,11,01,10,59.0,W,68.86,S,21.15,109,2.9,"TARAPACA, CHILE"
536517,2016,10,11,01,10,04.5,W,96.69,N,35.87,4,2.3,OKLAHOMA
536368,2016,10,11,00,47,55.5,W,33.85,N,33.25,16,2.1,"GREATER LOS ANGELES AREA, CALIF."
536366,2016,10,11,00,34,02.6,E,28.86,N,37.08,3,1.6,WESTERN TURKEY
536380,2016,10,11,00,31,12.6,E,28.86,N,37.08,3,1.6,WESTERN TURKEY
536357,2016,10,11,00,03,52.0,W,68.27,S,21.60,141,3.4,"ANTOFAGASTA, CHILE"
536345,2016,10,10,23,24,43.2,E,30.04,N,37.87,12,1.9,WESTERN TURKEY
536356,2016,10,10,23,14,27.0,E,42.59,S,30.79,10,2.8,CENTRAL ITALY
536344,2016,10,10,22,57,38.8,E,40.62,N,42.34,5,1.9,WESTERN TURKEY
536341,2016,10,10,22,41,54.6,E,33.48,N,34.99,10,2.6,CYPRUS REGION
536339,2016,10,10,22,39,02.0,W,36.42,S,78.05,5,2.7,OKLAHOMA
536334,2016,10,10,21,48,53.9,E,28.15,N,36.39,40,2.3,DODECANESE IS.-TURKEY BORDER REG
536333,2016,10,10,21,10,20.0,W,70.07,S,23.43,22,2.3,"ANTOFAGASTA, CHILE"
536329,2016,10,10,20,41,29.0,W,72.04,S,32.94,24,3.6,"OFFSHORE VALPARAISO, CHILE"
536328,2016,10,10,20,27,55.7,W,96.88,N,36.44,5,3.5,OKLAHOMA
536326,2016,10,10,20,22,27.3,E,36.36,N,44.56,5,2.9,WESTERN TURKEY
536327,2016,10,10,20,03,29.9,E,28.82,N,36.53,25,1.7,DODECANESE IS.-TURKEY BORDER REG
536321,2016,10,10,18,51,24.0,W,68.69,S,21.91,109,2.9,"ANTOFAGASTA, CHILE"
536319,2016,10,10,18,50,10.7,E,42.48,N,37.31,5,3.0,TURKEY-SYRIA-IRAQ BORDER REGION
536318,2016,10,10,18,32,11.0,E,28.86,N,37.07,10,2.9,WESTERN TURKEY
536318,2016,10,10,18,32,11.0,E,28.86,N,37.07,10,2.9,WESTERN TURKEY
536312,2016,10,10,18,20,43.8,W,58.64,N,36.06,2,2.0,SOUTHEASTERN ALASKA
536311,2016,10,10,18,19,12.1,W,36.21,N,36.82,5,2.0,NEVADA
536331,2016,10,10,18,01,15.9,W,67.43,S,21.83,211,4.3,"POTOSI, BOLIVIA"
536310,2016,10,10,17,59,52.0,E,22.84,N,78.68,1,3.0,GREECE
536300,2016,10,10,17,13,53.3,W,34.06,N,36.72,14,2.3,"GREATER LOS ANGELES AREA, CALIF."
536304,2016,10,10,16,52,09.0,E,34.93,N,69.37,12,2.8,CYPRUS REGION
536302,2016,10,10,16,27,02.8,W,59.96,S,17.93,20,2.0,"KENAI PENINSULA, ALASKA"
536293,2016,10,10,16,03,43.5,W,64.69,N,18.87,14,3.3,VIRGIN ISLANDS REGION
536296,2016,10,10,16,00,42.3,W,18.22,N,37.86,25,2.5,PUERTO RICO
536289,2016,10,10,15,49,59.7,W,36.46,N,37.25,9,2.6,OKLAHOMA
536287,2016,10,10,15,40,54.7,E,16.26,N,51.50,1,3.2,POLAND
536295,2016,10,10,15,39,34.2,E,22.00,N,38.37,6,2.1,GREECE
536295,2016,10,10,15,39,34.2,E,22.00,N,38.37,6,2.1,GREECE
536332,2016,10,10,15,18,31.8,E,29.09,N,39.18,5,2.0,WESTERN TURKEY
536284,2016,10,10,14,55,47.3,W,68.53,S,21.93,123,4.2,"ANTOFAGASTA, CHILE"
536283,2016,10,10,14,49,26.6,E,25.17,N,40.25,17,2.4,AEGEAN SEA
536281,2016,10,10,14,11,00.4,E,55.33,N,28.30,8,3.5,SOUTHERN IRAN
536279,2016,10,10,13,56,20.7,E,27.51,N,38.16,5,2.7,WESTERN TURKEY
536282,2016,10,10,13,54,52.0,E,35.40,N,57.01,32,3.0,"CRETE, GREECE"
536277,2016,10,10,13,16,12.9,E,40.04,S,15.33,11,2.4,GREECE
536309,2016,10,10,13,11,22.7,W,18.53,N,46.61,12,2.7,PUERTO RICO REGION
536268,2016,10,10,13,03,27.9,E,40.04,N,33.97,5,2.0,CENTRAL TURKEY
536267,2016,10,10,12,49,47.1,E,27.88,N,37.17,23,1.7,WESTERN TURKEY
536265,2016,10,10,12,36,21.4,W,30.39,N,33.30,10,4.3,"OFFSHORE COQUIMBO, CHILE"
536262,2016,10,10,11,43,41.6,E,14.59,N,45.94,2,2.0,SLOVENIA
536259,2016,10,10,11,20,10.8,E,42.92,N,49.50,10,2.5,CENTRAL ITALY
536256,2016,10,10,10,50,37.5,E,19.82,N,43.27,2,2.5,SERBIA
536256,2016,10,10,10,50,37.5,E,19.82,N,43.27,2,2.5,SERBIA
536253,2016,10,10,10,29,20.7,E,27.41,N,36.80,4,2.5,DODECANESE IS.-TURKEY BORDER REG
536252,2016,10,10,10,28,09.0,E,32.27,N,37.46,21,1.9,CENTRAL TURKEY
536254,2016,10,10,09,52,24.9,E,33.33,N,38.31,5,2.3,CENTRAL TURKEY
536247,2016,10,10,09,27,59.8,E,27.39,N,36.80,7,2.4,DODECANESE IS.-TURKEY BORDER REG
536246,2016,10,10,09,22,01.1,E,28.18,N,37.22,5,2.0,WESTERN TURKEY
536248,2016,10,10,09,14,42.2,E,40.04,N,46.92,5,1.6,WESTERN TURKEY
536240,2016,10,10,08,54,14.6,E,33.63,N,35.33,5,1.9,CYPRUS REGION
536243,2016,10,10,08,53,01.0,E,29.28,N,40.48,10,1.8,WESTERN TURKEY
536264,2016,10,10,08,48,54.1,W,67.20,N,19.08,53,3.1,PUERTO RICO REGION
536238,2016,10,10,08,35,06.8,W,32.46,S,15.32,37,2.7,"OFFSHORE VALPARAISO, CHILE"
536233,2016,10,10,08,32,15.4,E,39.61,N,36.64,3,1.7,WESTERN TURKEY
536234,2016,10,10,08,13,02.2,E,28.86,N,36.76,8,1.8,DODECANESE IS.-TURKEY BORDER REG
536330,2016,10,10,07,48,26.0,W,61.15,N,52.30,0,2.2,"SOUTHERN YUKON TERRITORY, CANADA"
536223,2016,10,10,07,13,52.2,E,23.50,N,38.76,8,2.5,GREECE
536226,2016,10,10,07,01,48.8,E,27.81,N,38.78,4,1.8,WESTERN TURKEY
536226,2016,10,10,07,01,48.8,E,27.81,N,38.78,4,1.8,WESTERN TURKEY
536218,2016,10,10,06,56,01.2,W,30.31,N,47.53,65,2.6,"COQUIMBO, CHILE"
536219,2016,10,10,06,49,06.0,W,68.78,S,22.44,112,3.2,"ANTOFAGASTA, CHILE"
536230,2016,10,10,06,43,50.8,W,64.74,N,19.07,48,2.8,VIRGIN ISLANDS REGION
536220,2016,10,10,06,42,25.9,W,66.64,N,17.89,9,2.4,PUERTO RICO REGION
536214,2016,10,10,06,18,27.7,E,40.04,N,32.27,1,2.3,GREECE
536229,2016,10,10,06,10,38.9,W,65.37,N,17.99,17,2.5,PUERTO RICO REGION
536228,2016,10,10,05,59,23.1,W,65.37,N,18.00,14,2.6,PUERTO RICO REGION
536213,2016,10,10,05,51,34.2,E,28.97,N,40.61,5,1.9,WESTERN TURKEY
536391,2016,10,10,05,28,15.6,E,32.88,N,34.61,9,1.6,CYPRUS REGION
536211,2016,10,10,05,24,30.0,W,37.46,N,60.27,9,2.4,"SAN FRANCISCO BAY AREA, CALIF."
536202,2016,10,10,04,40,18.2,E,39.69,N,45.98,1,1.8,WESTERN TURKEY
536200,2016,10,10,04,31,09.3,E,23.04,N,36.24,18,2.8,WESTERN AUSTRALIA
536209,2016,10,10,04,29,04.0,E,27.01,N,40.30,5,1.7,WESTERN TURKEY
536206,2016,10,10,04,08,10.0,W,37.13,N,62.01,1,2.1,PORTUGAL
536196,2016,10,10,03,47,39.0,E,30.67,N,37.13,9,2.1,WESTERN AUSTRALIA
536569,2016,10,10,03,30,14.2,W,98.92,N,36.20,6,2.8,OKLAHOMA
536195,2016,10,10,03,18,38.4,E,29.81,N,38.77,3,2.9,WESTERN TURKEY
536190,2016,10,10,02,58,13.5,E,20.10,N,40.01,2,3.1,ALBANIA
536185,2016,10,10,02,47,19.0,W,68.79,S,21.15,112,3.0,"TARAPACA, CHILE"
536208,2016,10,10,02,43,04.6,E,29.62,N,36.23,5,1.9,WESTERN TURKEY
536180,2016,10,10,02,39,11.4,W,32.37,N,19.48,30,3.0,"OFFSHORE VALPARAISO, CHILE"
536184,2016,10,10,02,01,20.0,E,27.69,N,38.98,7,2.4,WESTERN TURKEY
536191,2016,10,10,01,58,06.2,E,70.94,N,36.62,208,4.4,"HINDU KUSH REGION, AFGHANISTAN"
536169,2016,10,10,01,54,58.0,W,71.57,S,30.09,20,3.4,"OFFSHORE COQUIMBO, CHILE"
536164,2016,10,10,01,23,44.0,W,70.05,S,21.43,44,2.5,"OFFSHORE ANTOFAGASTA, CHILE"
536170,2016,10,10,01,18,54.9,E,24.83,N,45.24,5,2.7,ROMANIA
536181,2016,10,10,00,52,02.2,E,39.74,N,39.94,21,2.0,EASTERN TURKEY
536179,2016,10,10,00,47,18.3,E,27.21,N,38.00,5,1.6,WESTERN TURKEY
536157,2016,10,10,00,36,41.6,W,52.98,N,35.83,17,3.8,"FOX ISLANDS, ALEUTIAN ISLANDS"
536222,2016,10,10,00,34,19.0,E,37.14,N,51.79,10,1.6,WESTERN TURKEY
536156,2016,10,10,00,05,45.0,E,39.96,N,59.12,5,2.9,EASTERN TURKEY
536176,2016,10,10,00,03,53.7,E,33.65,N,41.00,12,2.1,CENTRAL TURKEY
536231,2016,10,09,23,43,01.6,E,21.25,N,36.48,4,2.2,SOUTHERN GREECE
536172,2016,10,09,23,23,07.4,E,28.54,N,37.18,2,1.8,WESTERN TURKEY
536145,2016,10,09,23,03,36.7,W,61.02,N,15.92,26,3.6,"GUADELOUPE REGION, LEEWARD ISL."
536148,2016,10,09,23,03,00.0,E,40.10,N,36.03,6,2.0,WESTERN TURKEY
536143,2016,10,09,22,55,07.2,W,90.15,N,14.28,200,4.6,GUATEMALA
536151,2016,10,09,22,52,25.3,E,48.52,N,41.14,44,3.6,AZERBAIJAN
536141,2016,10,09,22,48,42.0,W,68.67,S,21.84,127,3.1,"ANTOFAGASTA, CHILE"
536139,2016,10,09,22,38,14.0,W,72.10,S,20.84,24,3.7,"OFF COAST OF TARAPACA, CHILE"
536136,2016,10,09,22,03,14.0,E,44.89,N,61.17,10,3.8,"CAUCASUS REGION, RUSSIA"
536133,2016,10,09,21,10,10.7,E,30.08,N,38.92,5,2.2,WESTERN TURKEY
536132,2016,10,09,21,00,42.8,E,22.10,N,41.85,2,2.4,FYR OF MACEDONIA
536129,2016,10,09,20,42,37.5,E,13.26,N,42.91,6,2.6,CENTRAL ITALY
536131,2016,10,09,20,36,09.0,W,69.47,S,23.97,81,3.1,"ANTOFAGASTA, CHILE"
536149,2016,10,09,20,23,14.1,W,64.07,N,18.59,31,2.8,VIRGIN ISLANDS REGION
536225,2016,10,09,20,15,48.6,E,22.17,N,39.23,85,2.1,GREECE
536126,2016,10,09,20,07,23.5,W,99.01,N,36.51,3,3.0,OKLAHOMA
536126,2016,10,09,20,07,23.5,W,99.01,N,36.51,3,3.0,OKLAHOMA
536127,2016,10,09,20,00,52.0,W,38.76,N,60.40,1,2.3,NORTHERN CALIFORNIA
536122,2016,10,09,19,47,23.6,E,35.01,N,38.50,2,3.2,"DODECANESE ISLANDS, GREECE"
536121,2016,10,09,19,35,53.0,E,32.76,N,73.18,50,2.2,CYPRUS REGION
536119,2016,10,09,19,32,28.5,W,36.50,N,47.46,3,2.6,OKLAHOMA
536116,2016,10,09,19,08,46.9,W,23.81,N,44.25,263,3.5,"ANTOFAGASTA, CHILE"
536224,2016,10,09,19,00,07.2,W,59.96,N,49.78,199,2.5,SOUTHERN ALASKA
